,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
2562,12.0,4.0,TwistedFate,Side.blue,7.0,2289.0,3854.0,2289.0,4.0,2.25,2.0,13.0,25.0,13768.0,0.0,,97573,9160,Other,Many
2563,4.0,14.0,Lulu,Side.red,13.0,135.0,135.0,135.0,10.0,1.3,0.0,12.0,18.0,16806.0,,47.0,16479,6284,Other,Few
2564,11.0,6.0,Hecarim,Side.blue,7.0,476.0,29448.0,476.0,5.0,2.0,3.0,15.0,17.0,25350.0,0.0,16.0,198601,10985,TopLane_Jungle,Few
2565,14.0,4.0,,Side.red,7.0,1527.0,3229.0,1527.0,3.0,2.333333333,0.0,9.0,16.0,8207.0,0.0,61.0,10268,5495,Other,Few
2566,4.0,3.0,Lucian,Side.blue,7.0,,352.0,0.0,8.0,1.25,3.0,12.0,1.0,19963.0,0.0,14.0,70835,9265,Other,Many
2567,,11.0,Viego,Side.blue,9.0,1456.0,25888.0,1456.0,2.0,,9.0,12.0,15.0,25547.0,2.0,14.0,121945,10295,TopLane_Jungle,Few
2568,4.0,12.0,Yone,Side.red,3.0,2928.0,10219.0,2928.0,7.0,1.428571429,7.0,16.0,25.0,26199.0,1.0,18.0,162504,12785,Other,Many
2569,4.0,14.0,Lulu,Side.red,11.0,1353.0,1853.0,1353.0,3.0,5.0,4.0,11.0,30.0,8784.0,1.0,49.0,19152,7308,Other,Few
2570,4.0,11.0,Karthus,Side.blue,1.0,34.0,21666.0,34.0,4.0,2.75,10.0,15.0,11.0,19936.0,1.0,26.0,186427,11696,TopLane_Jungle,Few
2571,,14.0,Alistar,Side.blue,16.0,0.0,5.0,0.0,10.0,1.8,2.0,12.0,61.0,28075.0,0.0,69.0,18161,8407,Other,Few
2572,1.0,4.0,Aphelios,Side.red,4.0,12428.0,20298.0,12428.0,7.0,2.142857143,11.0,16.0,30.0,26806.0,6.0,20.0,216336,15528,Other,Many
2573,4.0,3.0,Yasuo,Side.red,8.0,4618.0,21779.0,4618.0,4.0,4.0,8.0,15.0,29.0,20869.0,3.0,19.0,161157,12881,Other,Many
2574,4.0,14.0,Blitzcrank,Side.red,16.0,0.0,0.0,0.0,4.0,4.5,2.0,14.0,28.0,17429.0,0.0,,24464,8359,Other,Few
2575,11.0,4.0,,Side.blue,15.0,1359.0,22965.0,1359.0,5.0,4.8,9.0,17.0,26.0,46255.0,0.0,19.0,244268,15223,TopLane_Jungle,Few
2576,4.0,14.0,Lux,Side.blue,19.0,1178.0,4433.0,1178.0,6.0,4.0,5.0,15.0,,16853.0,0.0,78.0,62693,12024,Other,Few
2577,4.0,12.0,Yone,Side.red,5.0,3595.0,5713.0,3595.0,5.0,2.2,6.0,15.0,26.0,20335.0,2.0,13.0,139192,11242,TopLane_Jungle,Many
2578,14.0,12.0,Ekko,Side.red,3.0,13456.0,20052.0,13456.0,6.0,2.0,9.0,16.0,14.0,23238.0,4.0,27.0,186660,13943,Other,Many
2579,4.0,7.0,Caitlyn,Side.blue,5.0,6423.0,12909.0,6423.0,4.0,2.75,6.0,14.0,17.0,9334.0,2.0,32.0,217207,14829,Other,Many
2580,4.0,11.0,Qiyana,Side.blue,9.0,0.0,19930.0,0.0,,2.4,3.0,16.0,19.0,27840.0,0.0,27.0,235117,12410,TopLane_Jungle,Few
2581,4.0,12.0,Yasuo,Side.red,5.0,5217.0,18409.0,5217.0,0.0,7.0,2.0,13.0,16.0,10494.0,1.0,12.0,117532,8982,TopLane_Jungle,Many
2582,4.0,12.0,Irelia,Side.red,7.0,7744.0,8660.0,7744.0,4.0,4.5,11.0,16.0,10.0,29797.0,2.0,16.0,187957,14359,TopLane_Jungle,Many
2583,4.0,11.0,JarvanIV,Side.red,20.0,1119.0,15950.0,1119.0,7.0,3.571428571,5.0,15.0,23.0,35188.0,1.0,33.0,140271,11459,TopLane_Jungle,Few
2584,,14.0,Thresh,Side.blue,10.0,0.0,250.0,0.0,7.0,1.857142857,3.0,10.0,53.0,,0.0,64.0,16669,7128,Other,Few
2585,14.0,4.0,Bard,Side.blue,14.0,168.0,440.0,168.0,16.0,,3.0,13.0,39.0,29509.0,,67.0,19110,9805,Other,Few
2586,4.0,12.0,Yone,Side.red,3.0,3064.0,4021.0,3064.0,4.0,1.25,2.0,13.0,17.0,,,17.0,110035,9366,TopLane_Jungle,Many
2587,12.0,4.0,Yone,Side.blue,7.0,0.0,4738.0,,7.0,,5.0,15.0,17.0,,0.0,,91681,9489,TopLane_Jungle,Many
2588,4.0,11.0,Viego,Side.blue,12.0,1308.0,14693.0,1308.0,7.0,2.714285714,7.0,17.0,16.0,46082.0,0.0,55.0,153379,13500,TopLane_Jungle,Few
2589,4.0,12.0,Jayce,Side.red,3.0,1548.0,6483.0,1548.0,8.0,1.125,6.0,16.0,8.0,23914.0,0.0,65.0,171599,14378,TopLane_Jungle,Many
2590,4.0,12.0,Sylas,Side.red,12.0,4495.0,4623.0,4495.0,4.0,5.5,10.0,15.0,27.0,24922.0,3.0,17.0,110241,12211,Other,Many
2591,4.0,14.0,Lulu,Side.blue,23.0,1816.0,2221.0,1816.0,10.0,2.5,,15.0,23.0,,0.0,111.0,18233,10990,Other,Few
2592,4.0,14.0,Nami,Side.blue,18.0,1095.0,1095.0,1095.0,6.0,3.666666667,,13.0,,10803.0,1.0,79.0,12043,8949,Other,Few
2593,4.0,7.0,Caitlyn,Side.blue,4.0,9576.0,9576.0,9576.0,6.0,2.0,8.0,14.0,11.0,,5.0,27.0,134599,12276,Other,Many
2594,,12.0,Kassadin,Side.red,1.0,752.0,1054.0,752.0,6.0,2.166666667,12.0,14.0,19.0,26001.0,0.0,21.0,118833,13468,Other,Many
2595,4.0,7.0,MissFortune,Side.red,6.0,0.0,2227.0,0.0,11.0,0.818181818,3.0,11.0,4.0,19378.0,0.0,9.0,78605,7541,Other,Many
2596,4.0,11.0,Viego,Side.red,7.0,548.0,21353.0,548.0,5.0,3.6,11.0,14.0,17.0,31978.0,0.0,16.0,145269,12355,TopLane_Jungle,Few
2597,3.0,4.0,Thresh,Side.red,14.0,125.0,125.0,125.0,5.0,2.8,0.0,15.0,,22596.0,0.0,83.0,16790,8793,Other,Few
2598,1.0,4.0,Caitlyn,Side.red,3.0,608.0,608.0,608.0,12.0,0.416666667,2.0,11.0,7.0,14965.0,0.0,10.0,60096,6461,Other,Many
2599,4.0,11.0,LeeSin,Side.red,9.0,0.0,2546.0,0.0,6.0,1.833333333,2.0,12.0,22.0,27123.0,0.0,15.0,91180,7462,TopLane_Jungle,Few
2600,7.0,4.0,Tristana,Side.red,8.0,14205.0,14205.0,14205.0,3.0,6.0,10.0,12.0,4.0,13027.0,4.0,17.0,127290,12135,Other,Many
2601,4.0,,Jayce,,7.0,3196.0,,3196.0,10.0,1.7,10.0,18.0,14.0,42758.0,1.0,42.0,219955,17239,TopLane_Jungle,Many
2602,4.0,14.0,Kassadin,Side.red,6.0,6565.0,18943.0,,3.0,7.666666667,17.0,16.0,13.0,22627.0,2.0,14.0,165308,17006,Other,Many
2603,4.0,12.0,Galio,Side.blue,10.0,2357.0,4861.0,2357.0,3.0,4.0,2.0,18.0,27.0,19241.0,2.0,13.0,159171,11877,Other,Many
2604,4.0,11.0,Nidalee,Side.red,6.0,,1057.0,0.0,9.0,1.333333333,,12.0,2.0,27583.0,0.0,35.0,77360,9423,TopLane_Jungle,Few
2605,4.0,12.0,Gangplank,Side.blue,11.0,8504.0,8655.0,8504.0,11.0,1.636363636,7.0,17.0,20.0,27309.0,3.0,21.0,281579,20089,Other,Many
2606,12.0,4.0,Viktor,Side.red,6.0,617.0,3073.0,617.0,7.0,1.0,1.0,15.0,16.0,,0.0,18.0,167733,11354,Other,Many
2607,12.0,4.0,Urgot,Side.blue,3.0,11545.0,15434.0,11545.0,3.0,,5.0,17.0,16.0,19238.0,,38.0,212560,14657,TopLane_Jungle,Many
2608,12.0,4.0,Yone,Side.red,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,5.0,10395.0,0.0,5.0,40962,4192,TopLane_Jungle,Few
2609,4.0,14.0,AurelionSol,Side.blue,7.0,127.0,1432.0,127.0,4.0,3.5,7.0,16.0,31.0,21348.0,0.0,21.0,162286,13469,Other,Many
2610,4.0,14.0,Lissandra,Side.blue,4.0,3571.0,5873.0,3571.0,7.0,1.571428571,7.0,15.0,24.0,17187.0,1.0,29.0,131852,11874,Other,Many
2611,11.0,4.0,Ekko,Side.red,,178.0,13811.0,178.0,2.0,6.5,7.0,12.0,24.0,20156.0,0.0,17.0,136750,9810,TopLane_Jungle,Few
2612,4.0,14.0,Pyke,Side.red,9.0,0.0,,0.0,9.0,1.666666667,6.0,12.0,14.0,16650.0,0.0,89.0,15964,9428,Other,Few
2613,4.0,,Sivir,Side.blue,12.0,4106.0,12806.0,4106.0,3.0,5.0,3.0,14.0,0.0,8315.0,1.0,30.0,160906,11701,Other,Many
2614,,4.0,Fiora,Side.blue,,7648.0,,7648.0,4.0,2.25,3.0,15.0,11.0,,2.0,28.0,123196,11193,TopLane_Jungle,Many
2615,4.0,3.0,Ezreal,Side.blue,7.0,4263.0,10777.0,4263.0,6.0,2.666666667,9.0,15.0,8.0,21991.0,3.0,41.0,188114,13978,Other,Many
2616,6.0,4.0,Tryndamere,Side.blue,2.0,0.0,2980.0,0.0,7.0,0.571428571,2.0,14.0,11.0,29439.0,0.0,16.0,154706,9541,TopLane_Jungle,Many
2617,4.0,12.0,Kennen,Side.blue,1.0,856.0,978.0,856.0,7.0,0.857142857,5.0,10.0,14.0,13260.0,0.0,7.0,48727,6555,TopLane_Jungle,Few
2618,14.0,12.0,Fiora,Side.red,,12817.0,12817.0,12817.0,2.0,6.5,11.0,14.0,8.0,19619.0,5.0,17.0,83748,11162,TopLane_Jungle,Many
2619,4.0,3.0,Nami,,,3228.0,3822.0,3228.0,4.0,3.75,0.0,14.0,16.0,11530.0,1.0,79.0,11799,8930,Other,Few
2620,14.0,12.0,Camille,Side.blue,4.0,5808.0,5808.0,5808.0,0.0,8.0,4.0,12.0,10.0,11633.0,,12.0,66282,7927,TopLane_Jungle,Many
2621,4.0,12.0,TwistedFate,Side.red,8.0,1112.0,1288.0,1112.0,,11.0,3.0,11.0,17.0,6509.0,0.0,9.0,75958,7777,Other,Many
2622,,14.0,Riven,Side.red,6.0,4050.0,5863.0,4050.0,3.0,4.333333333,,16.0,30.0,22125.0,4.0,21.0,171072,13874,TopLane_Jungle,Many
2623,4.0,14.0,Pantheon,Side.red,12.0,4145.0,7324.0,4145.0,0.0,17.0,5.0,12.0,20.0,11922.0,0.0,51.0,39945,8645,Other,Few
2624,3.0,4.0,Ezreal,Side.blue,2.0,119.0,119.0,119.0,8.0,,0.0,10.0,2.0,13937.0,0.0,20.0,62918,6213,Other,Many
2625,12.0,4.0,Vayne,Side.red,3.0,0.0,14943.0,0.0,10.0,0.8,5.0,15.0,7.0,21959.0,0.0,22.0,109654,9715,TopLane_Jungle,Many
2626,4.0,14.0,Nami,Side.blue,15.0,0.0,3078.0,0.0,6.0,3.0,3.0,12.0,20.0,13041.0,0.0,74.0,13662,8366,Other,Few
2627,4.0,12.0,Sylas,Side.blue,5.0,0.0,0.0,,7.0,1.0,2.0,12.0,15.0,22512.0,0.0,8.0,74578,7272,Other,Many
2628,12.0,4.0,Vex,Side.red,10.0,5403.0,9778.0,5403.0,,10.0,20.0,17.0,37.0,12681.0,3.0,42.0,167587,16753,Other,Many
2629,4.0,,Kaisa,Side.blue,,1205.0,4178.0,1205.0,6.0,1.166666667,4.0,15.0,2.0,18165.0,0.0,,192298,12334,Other,Many
2630,4.0,12.0,Sylas,Side.red,2.0,2149.0,2535.0,2149.0,3.0,1.666666667,3.0,12.0,,13621.0,1.0,15.0,76559,8481,Other,Many
2631,4.0,11.0,Shyvana,Side.red,6.0,12243.0,70006.0,12243.0,1.0,25.0,19.0,17.0,6.0,30909.0,4.0,64.0,289904,18001,TopLane_Jungle,Few
2632,,7.0,Nami,Side.blue,27.0,955.0,1471.0,955.0,8.0,3.625,2.0,,35.0,19078.0,0.0,120.0,18413,11176,Other,Few
2633,,11.0,Hecarim,Side.blue,4.0,517.0,22140.0,517.0,3.0,,7.0,12.0,18.0,25086.0,1.0,19.0,135110,9654,TopLane_Jungle,Few
2634,12.0,4.0,Corki,Side.blue,7.0,1402.0,,1402.0,6.0,1.833333333,4.0,15.0,,20995.0,0.0,27.0,139491,11941,Other,Many
2635,4.0,14.0,Rakan,Side.blue,18.0,2492.0,4157.0,2492.0,0.0,23.0,5.0,14.0,32.0,10272.0,1.0,73.0,32105,9295,Other,Few
2636,12.0,4.0,Renekton,Side.red,9.0,4088.0,5840.0,,7.0,1.857142857,4.0,18.0,18.0,56587.0,3.0,46.0,226144,16063,TopLane_Jungle,Many
2637,12.0,4.0,Poppy,Side.blue,20.0,3802.0,3802.0,3802.0,10.0,2.5,5.0,18.0,72.0,63275.0,0.0,35.0,229633,15361,TopLane_Jungle,Many
2638,4.0,,Caitlyn,Side.red,,4773.0,8825.0,4773.0,7.0,2.142857143,7.0,12.0,9.0,18260.0,1.0,9.0,100546,9683,Other,Many
2639,4.0,3.0,Lucian,Side.blue,1.0,0.0,0.0,0.0,,0.571428571,3.0,11.0,1.0,11807.0,0.0,13.0,72071,6901,Other,Many
2640,12.0,4.0,Poppy,Side.red,5.0,3540.0,3540.0,3540.0,7.0,,4.0,15.0,25.0,,3.0,26.0,135092,11224,TopLane_Jungle,Many
2641,4.0,,Jax,Side.blue,5.0,4996.0,13990.0,4996.0,6.0,2.166666667,8.0,17.0,18.0,34927.0,1.0,18.0,187659,15301,TopLane_Jungle,Many
2642,4.0,14.0,Nautilus,Side.red,8.0,0.0,0.0,0.0,,0.8,0.0,10.0,39.0,21466.0,0.0,48.0,20514,5522,Other,Few
2643,11.0,12.0,Kayn,Side.red,2.0,1039.0,8310.0,1039.0,8.0,0.5,2.0,13.0,11.0,27179.0,1.0,8.0,111732,8960,TopLane_Jungle,Many
2644,11.0,4.0,Poppy,,10.0,784.0,15882.0,784.0,6.0,2.0,2.0,17.0,37.0,45436.0,0.0,,199356,12671,TopLane_Jungle,Few
2645,4.0,11.0,JarvanIV,Side.blue,5.0,0.0,6210.0,0.0,4.0,2.0,3.0,12.0,9.0,21227.0,0.0,26.0,114269,8249,TopLane_Jungle,Few
2646,,12.0,Ryze,Side.blue,9.0,2837.0,8376.0,2837.0,7.0,1.714285714,3.0,14.0,34.0,22976.0,1.0,34.0,117771,9131,Other,Many
2647,4.0,12.0,Viktor,Side.red,3.0,346.0,346.0,346.0,6.0,1.5,6.0,,9.0,18973.0,0.0,,78394,9500,Other,Many
2648,12.0,4.0,Gangplank,Side.red,11.0,11186.0,,11186.0,4.0,4.25,6.0,,7.0,21943.0,2.0,21.0,201677,14138,TopLane_Jungle,Many
2649,4.0,14.0,,Side.red,8.0,0.0,638.0,0.0,12.0,1.0,4.0,12.0,19.0,19774.0,0.0,,19264,8756,Other,Few
2650,,14.0,Lulu,Side.red,33.0,594.0,3607.0,594.0,7.0,5.0,2.0,16.0,42.0,22319.0,0.0,110.0,25676,10706,Other,Few
2651,4.0,12.0,,Side.red,7.0,0.0,0.0,0.0,15.0,0.466666667,0.0,13.0,36.0,27113.0,0.0,14.0,85665,7786,TopLane_Jungle,Many
2652,4.0,12.0,Kennen,Side.blue,11.0,5189.0,5189.0,5189.0,9.0,2.666666667,13.0,16.0,24.0,,2.0,36.0,153792,15631,TopLane_Jungle,Many
2653,,11.0,LeeSin,Side.blue,9.0,447.0,5895.0,447.0,,2.833333333,8.0,13.0,18.0,,0.0,24.0,113241,11895,TopLane_Jungle,Few
2654,11.0,4.0,Qiyana,Side.red,5.0,931.0,13496.0,,6.0,2.333333333,9.0,12.0,12.0,22281.0,1.0,38.0,122800,9930,TopLane_Jungle,Few
2655,12.0,4.0,Fiora,,0.0,0.0,,,5.0,,0.0,10.0,3.0,9518.0,0.0,10.0,26433,4332,TopLane_Jungle,Many
2656,11.0,4.0,Elise,Side.blue,8.0,0.0,23064.0,0.0,,1.625,5.0,15.0,30.0,32153.0,0.0,22.0,161765,12055,TopLane_Jungle,Few
2657,7.0,4.0,Aphelios,Side.blue,3.0,2692.0,2692.0,2692.0,8.0,0.875,4.0,11.0,15.0,13464.0,1.0,17.0,79388,8642,Other,Many
2658,4.0,12.0,Xerath,Side.red,12.0,4167.0,5948.0,4167.0,3.0,7.333333333,10.0,15.0,24.0,14565.0,2.0,20.0,155818,14461,Other,Many
2659,11.0,4.0,Talon,Side.red,7.0,0.0,27988.0,0.0,0.0,14.0,7.0,14.0,4.0,19653.0,0.0,20.0,180983,10890,TopLane_Jungle,Few
2660,,7.0,Jhin,Side.blue,2.0,206.0,206.0,206.0,8.0,0.375,1.0,9.0,8.0,15532.0,0.0,11.0,68005,6821,Other,Many
2661,12.0,14.0,Camille,Side.blue,3.0,3888.0,6203.0,3888.0,3.0,3.666666667,8.0,15.0,22.0,22721.0,2.0,26.0,125787,11336,TopLane_Jungle,Many
2662,7.0,,Jhin,Side.blue,8.0,4896.0,10150.0,4896.0,2.0,5.5,3.0,13.0,18.0,12387.0,3.0,22.0,126608,10826,Other,Many
2663,11.0,4.0,Talon,Side.red,13.0,1695.0,9313.0,1695.0,15.0,1.266666667,,16.0,8.0,,1.0,30.0,195734,13022,TopLane_Jungle,Few
2664,4.0,14.0,Nami,Side.blue,13.0,263.0,2393.0,263.0,7.0,1.857142857,0.0,12.0,,12577.0,0.0,71.0,17834,6925,Other,Few
2665,14.0,12.0,Akali,Side.red,5.0,823.0,3448.0,823.0,,1.0,6.0,15.0,1.0,36308.0,0.0,30.0,97000,9972,TopLane_Jungle,Many
2666,12.0,4.0,Jayce,Side.red,3.0,4820.0,8340.0,,11.0,1.0,8.0,13.0,13.0,21881.0,3.0,24.0,132793,12425,TopLane_Jungle,Many
2667,4.0,3.0,Ezreal,Side.blue,9.0,,7056.0,2257.0,5.0,2.0,1.0,11.0,1.0,9944.0,1.0,,69226,7668,Other,Many
2668,12.0,4.0,Ziggs,Side.blue,5.0,19432.0,19432.0,19432.0,2.0,2.5,0.0,11.0,13.0,5383.0,3.0,9.0,88317,7365,Other,Many
2669,3.0,14.0,Yuumi,Side.blue,16.0,709.0,1427.0,709.0,7.0,3.0,5.0,13.0,17.0,11316.0,0.0,37.0,15747,8497,Other,Few
2670,4.0,14.0,Brand,Side.blue,6.0,300.0,300.0,300.0,16.0,0.6875,5.0,12.0,13.0,20740.0,,66.0,38037,8853,Other,Few
2671,4.0,14.0,Teemo,Side.blue,,6792.0,7776.0,6792.0,4.0,3.5,9.0,16.0,33.0,14606.0,2.0,23.0,146320,12510,TopLane_Jungle,Many
2672,14.0,,Sett,Side.red,,3000.0,5977.0,3000.0,5.0,3.2,5.0,16.0,28.0,30885.0,0.0,19.0,130134,11598,TopLane_Jungle,Many
2673,4.0,12.0,Jayce,Side.blue,,0.0,3670.0,0.0,12.0,,2.0,15.0,8.0,,0.0,21.0,171623,10585,TopLane_Jungle,Many
2674,,14.0,Janna,Side.red,12.0,820.0,1343.0,820.0,12.0,1.166666667,2.0,12.0,38.0,,0.0,57.0,15046,8179,Other,Few
2675,4.0,12.0,Akshan,Side.red,,4491.0,8188.0,4491.0,10.0,0.5,5.0,15.0,2.0,21614.0,2.0,18.0,131728,11384,TopLane_Jungle,Many
2676,11.0,4.0,LeeSin,Side.blue,,772.0,40162.0,772.0,4.0,3.5,5.0,15.0,,,2.0,17.0,155064,10894,TopLane_Jungle,Few
2677,,14.0,Ekko,Side.blue,9.0,5253.0,29735.0,5253.0,5.0,4.8,15.0,18.0,7.0,,2.0,24.0,257523,19795,Other,Many
2678,11.0,4.0,Nocturne,Side.blue,1.0,0.0,18770.0,0.0,4.0,0.5,1.0,10.0,53.0,12863.0,1.0,8.0,89209,5702,TopLane_Jungle,Few
2679,4.0,3.0,Lucian,Side.blue,6.0,7178.0,,7178.0,2.0,7.5,9.0,13.0,1.0,9111.0,2.0,,126768,11583,Other,Many
2680,7.0,4.0,Kaisa,Side.blue,4.0,3647.0,9153.0,3647.0,2.0,7.5,11.0,13.0,0.0,11375.0,2.0,21.0,108823,11962,Other,Many
2681,4.0,11.0,Ekko,Side.red,5.0,648.0,9005.0,648.0,4.0,2.75,6.0,14.0,22.0,,0.0,23.0,174555,10616,TopLane_Jungle,Few
2682,3.0,4.0,Ezreal,Side.red,3.0,0.0,0.0,0.0,8.0,1.0,5.0,13.0,3.0,15912.0,,17.0,97240,10284,Other,Many
2683,4.0,3.0,Vayne,Side.blue,6.0,5582.0,5967.0,5582.0,2.0,8.5,11.0,13.0,9.0,15837.0,,19.0,112826,11981,Other,Many
2684,4.0,14.0,Leona,Side.blue,18.0,0.0,720.0,0.0,5.0,3.8,1.0,12.0,37.0,18474.0,0.0,71.0,19794,8129,Other,Few
2685,4.0,,Rengar,Side.blue,4.0,3157.0,43776.0,3157.0,9.0,1.333333333,8.0,16.0,12.0,,3.0,28.0,223841,13618,TopLane_Jungle,Few
2686,4.0,11.0,RekSai,Side.blue,9.0,1829.0,9988.0,1829.0,,2.0,9.0,,20.0,38171.0,1.0,,179290,14073,TopLane_Jungle,Few
2687,4.0,14.0,Lulu,Side.red,10.0,210.0,210.0,210.0,6.0,2.0,2.0,11.0,25.0,13336.0,0.0,58.0,22070,6250,Other,Few
2688,14.0,12.0,Gwen,Side.blue,5.0,9262.0,10342.0,9262.0,8.0,1.5,7.0,15.0,5.0,26855.0,3.0,16.0,124765,11694,TopLane_Jungle,Many
2689,4.0,12.0,Irelia,Side.red,8.0,2994.0,5160.0,2994.0,9.0,1.666666667,7.0,14.0,20.0,32685.0,1.0,17.0,166291,13784,Other,Many
2690,4.0,14.0,Rakan,Side.red,22.0,612.0,847.0,612.0,6.0,4.666666667,6.0,13.0,34.0,21285.0,0.0,93.0,28560,10874,Other,Few
2691,4.0,7.0,Xayah,Side.blue,3.0,0.0,5622.0,0.0,4.0,1.25,2.0,12.0,7.0,13715.0,0.0,24.0,103872,8575,Other,Many
2692,7.0,4.0,MissFortune,Side.blue,11.0,3857.0,7926.0,3857.0,9.0,2.111111111,8.0,15.0,8.0,29956.0,,28.0,145291,11111,Other,Many
2693,12.0,4.0,Sion,Side.red,16.0,1469.0,2229.0,1469.0,6.0,3.166666667,3.0,14.0,40.0,30721.0,1.0,23.0,107387,10422,TopLane_Jungle,Many
2694,14.0,7.0,Yuumi,Side.red,8.0,348.0,348.0,348.0,3.0,3.333333333,2.0,10.0,4.0,6503.0,0.0,36.0,9749,5459,Other,Few
2695,4.0,3.0,Aphelios,,7.0,6378.0,17270.0,6378.0,11.0,1.090909091,5.0,16.0,30.0,34179.0,3.0,24.0,231395,14837,Other,Many
2696,4.0,12.0,Corki,Side.red,3.0,36.0,3089.0,36.0,6.0,0.666666667,1.0,13.0,2.0,15405.0,0.0,21.0,98620,7882,Other,Many
2697,4.0,11.0,Ekko,,5.0,1789.0,3539.0,1789.0,8.0,1.875,10.0,14.0,15.0,30026.0,1.0,15.0,160724,13060,TopLane_Jungle,Few
2698,4.0,12.0,Leblanc,Side.blue,13.0,1453.0,1736.0,1453.0,6.0,3.666666667,9.0,16.0,,23216.0,0.0,26.0,119406,12314,Other,Many
2699,4.0,7.0,Xayah,Side.blue,,1099.0,1099.0,1099.0,9.0,0.7777777779999999,3.0,14.0,,19336.0,0.0,27.0,135958,10047,Other,Many
2700,4.0,12.0,Fiora,Side.red,2.0,4531.0,6645.0,4531.0,3.0,,1.0,13.0,7.0,16185.0,1.0,7.0,75869,7928,TopLane_Jungle,Many
2701,4.0,12.0,Syndra,Side.blue,8.0,10591.0,10638.0,10591.0,0.0,15.0,7.0,13.0,31.0,9266.0,3.0,10.0,116325,11526,Other,Many
2702,4.0,,Akshan,Side.blue,5.0,1895.0,9423.0,1895.0,5.0,4.2,16.0,16.0,7.0,22530.0,0.0,17.0,147135,15536,TopLane_Jungle,Many
2703,3.0,4.0,Lucian,Side.blue,7.0,2417.0,10046.0,2417.0,4.0,2.5,3.0,15.0,,16832.0,3.0,34.0,151199,12127,Other,Many
2704,14.0,4.0,Taric,Side.blue,,0.0,2931.0,0.0,6.0,1.5,2.0,10.0,25.0,14793.0,0.0,31.0,27873,5867,Other,Few
2705,,6.0,Riven,Side.red,4.0,0.0,2604.0,0.0,4.0,1.5,2.0,14.0,20.0,19018.0,0.0,11.0,105314,8548,TopLane_Jungle,Many
2706,4.0,11.0,Khazix,Side.blue,5.0,0.0,25448.0,0.0,13.0,0.923076923,7.0,,11.0,,1.0,36.0,153121,14424,TopLane_Jungle,Few
2707,4.0,14.0,Leblanc,Side.blue,4.0,2451.0,2451.0,2451.0,8.0,1.625,9.0,15.0,22.0,23437.0,1.0,19.0,91393,10975,Other,Many
2708,4.0,11.0,,Side.red,8.0,1598.0,32594.0,,7.0,2.0,6.0,15.0,21.0,36412.0,1.0,37.0,153501,12075,TopLane_Jungle,Few
2709,4.0,14.0,Thresh,Side.blue,12.0,252.0,582.0,252.0,6.0,2.333333333,2.0,13.0,44.0,19730.0,0.0,52.0,24026,7705,Other,Few
2710,4.0,14.0,Shen,Side.red,13.0,2142.0,5192.0,2142.0,3.0,6.0,5.0,14.0,23.0,21839.0,1.0,20.0,79421,10360,TopLane_Jungle,Many
2711,4.0,14.0,Lux,Side.blue,11.0,1081.0,1081.0,1081.0,7.0,1.714285714,1.0,10.0,39.0,12402.0,0.0,45.0,27959,7276,Other,Few
2712,4.0,14.0,Vex,Side.red,7.0,2759.0,2759.0,2759.0,7.0,2.571428571,11.0,16.0,27.0,18274.0,2.0,24.0,155506,14055,Other,Many
2713,4.0,12.0,Zoe,Side.blue,3.0,470.0,844.0,470.0,3.0,1.666666667,2.0,9.0,15.0,6906.0,0.0,12.0,44637,5208,Other,Few
2714,4.0,11.0,Poppy,,13.0,1893.0,43378.0,1893.0,2.0,10.0,7.0,18.0,58.0,32720.0,2.0,41.0,231092,15291,TopLane_Jungle,Few
2715,12.0,14.0,Akali,Side.blue,3.0,3763.0,7676.0,3763.0,6.0,3.666666667,19.0,18.0,6.0,42510.0,1.0,33.0,216543,20041,TopLane_Jungle,Many
2716,14.0,4.0,Taric,Side.blue,25.0,2675.0,9333.0,2675.0,6.0,4.5,2.0,,22.0,18275.0,1.0,64.0,32054,8964,Other,Few
2717,4.0,12.0,Ryze,Side.red,0.0,4677.0,,4677.0,4.0,1.25,5.0,13.0,23.0,17020.0,2.0,15.0,119334,10198,Other,Many
2718,14.0,4.0,Taric,Side.red,5.0,1293.0,2992.0,1293.0,3.0,2.0,1.0,10.0,11.0,11968.0,2.0,44.0,23765,5982,Other,Few
2719,11.0,4.0,Zed,Side.red,3.0,0.0,2068.0,0.0,7.0,0.857142857,3.0,11.0,6.0,17512.0,0.0,7.0,75711,7097,TopLane_Jungle,Few
2720,11.0,4.0,Viego,Side.red,2.0,0.0,27063.0,0.0,8.0,1.25,8.0,12.0,21.0,32896.0,0.0,23.0,121572,9671,TopLane_Jungle,Few
2721,14.0,4.0,Taric,Side.red,22.0,1412.0,3197.0,1412.0,5.0,5.0,3.0,14.0,24.0,22551.0,2.0,64.0,23943,9705,Other,Few
2722,14.0,,Pantheon,Side.blue,11.0,5647.0,7375.0,5647.0,7.0,2.714285714,8.0,14.0,24.0,33070.0,4.0,28.0,131929,14242,Other,Many
2723,4.0,11.0,LeeSin,Side.blue,12.0,1209.0,44900.0,1209.0,5.0,4.0,8.0,16.0,28.0,53732.0,1.0,43.0,201046,13500,TopLane_Jungle,Few
